Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C366 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.249,0.0438,22.81,0.235,0.4528,0.1535,72.98,-10.15,6.87,46.13,-4.14,-3.65,0.0057,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB60 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.2497,0.044,22.74,0.2404,0.5086,0.1527,76.48,-8.47,6.66,46.02,-5.03,-2.73,0.0214,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB70 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.2487,0.0438,22.83,0.2286,0.4664,0.1627,73.82,-9.66,7.97,47.4,-5.48,-4.78,0.0088,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / LUMI 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.2514,0.0443,22.58,0.2418,0.5827,0.151,80.8,-7.78,6.17,45.85,-4.04,-4.62,0.0427,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / SKN183 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.2499,0.044,22.72,0.2371,0.528,0.1583,77.67,-8.2,6.13,46.83,-5.48,-4.48,0.0305,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C180 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Ar90,0.3053,0.0538,18.6,0.2503,0.4621,0.2125,73.77,-8.54,2.46,53.39,-4.05,-7.58,0.0492,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C270 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Ar90,0.3025,0.0533,18.77,0.2442,0.4068,0.2082,70.02,-9.38,3.0,52.88,-5.62,-5.75,0.0254,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C272 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.3031,0.0534,18.73,0.249,0.4186,0.2023,70.83,-8.42,2.82,52.21,-4.06,-6.25,0.031,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C366 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.3011,0.053,18.86,0.2347,0.3784,0.2038,67.97,-10.82,3.2,52.37,-3.51,-6.6,0.0093,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB60 6mm,25.5,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.3023,0.0532,18.79,0.249,0.4252,0.2032,71.29,-9.13,2.92,52.3,-4.15,-6.03,0.0364,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB70 6mm,25.5,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.3007,0.053,18.88,0.2264,0.3898,0.2106,68.77,-10.44,4.19,53.15,-4.29,-7.39,0.0138,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / LUMI 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.3048,0.0537,18.63,0.2561,0.4873,0.202,75.38,-8.44,2.27,52.22,-3.56,-7.19,0.0739,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / SKN183 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.3025,0.0533,18.77,0.2453,0.4414,0.2073,72.42,-8.93,2.3,52.8,-4.43,-7.18,0.0516,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C180 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Ar90,0.3398,0.0598,16.71,0.5653,0.7084,0.1642,87.35,-4.19,4.23,47.73,-1.68,-5.97,0.1723,Yes,Yes,0.567495,0.355352
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C270 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Ar90,0.3367,0.0593,16.86,0.4611,0.6235,0.1536,83.04,-5.4,4.6,46.26,-6.59,-0.51,0.0859,Yes,Yes,0.462916,0.352129
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C272 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.3374,0.0594,16.83,0.4853,0.6427,0.1406,84.02,-4.29,4.4,44.43,-2.45,-1.92,0.1027,Yes,Yes,0.487185,0.352842
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C366 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.3352,0.059,16.94,0.413,0.5799,0.1445,80.68,-7.46,4.95,44.96,-0.63,-3.09,0.0316,Yes,Yes,0.414765,0.350516
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB60 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.3364,0.0592,16.88,0.4779,0.6524,0.1427,84.55,-5.08,4.51,44.7,-2.79,-1.19,0.1256,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB70 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.3347,0.0589,16.97,0.3915,0.5969,0.1597,81.57,-6.92,6.15,47.09,-2.18,-5.79,0.046,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / LUMI 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.3394,0.0598,16.73,0.5669,0.7483,0.14,89.27,-4.0,3.93,44.43,-1.03,-4.82,0.2654,Yes,Yes,0.569682,0.354983
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / SKN183 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.337,0.0593,16.85,0.4673,0.6768,0.1518,85.81,-4.84,3.96,46.07,-3.25,-4.97,0.1811,Yes,Yes,0.469152,0.352347
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C180 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Ar90,0.2723,0.0479,20.86,0.4737,0.6719,0.2199,85.5,-4.25,5.26,54.31,-1.62,-8.04,0.1603,Yes,Yes,0.475634,0.280103
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C270 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Ar90,0.2703,0.0476,21.01,0.4168,0.5911,0.2103,81.25,-5.5,5.73,53.23,-5.07,-4.54,0.081,Yes,Yes,0.417965,0.278113
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C272 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.2708,0.0477,20.97,0.4336,0.6088,0.1987,82.19,-4.37,5.54,51.93,-2.1,-5.66,0.0962,Yes,Yes,0.434856,0.278554
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C366 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.2694,0.0474,21.08,0.3804,0.5495,0.2022,78.91,-7.41,6.02,52.3,-0.87,-6.36,0.0294,Yes,Yes,0.381356,0.277113
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB60 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.2701,0.0476,21.02,0.4293,0.6181,0.2006,82.7,-5.14,5.67,52.12,-2.33,-5.15,0.1176,Yes,No,,
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB70 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.269,0.0474,21.11,0.3617,0.5662,0.2158,79.82,-6.89,7.11,53.83,-2.05,-8.01,0.0421,Yes,No,,
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / LUMI 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.2721,0.0479,20.87,0.4794,0.7088,0.1982,87.33,-4.07,5.07,51.92,-1.1,-7.54,0.2463,Yes,Yes,0.481570,0.279873
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / SKN183 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.2705,0.0476,20.99,0.4207,0.6416,0.2088,83.97,-4.9,5.04,53.09,-2.72,-7.5,0.1677,Yes,Yes,0.421956,0.278244
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C180 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Ar90,0.2571,0.0453,22.08,0.3241,0.6411,0.1619,83.97,-5.01,4.23,47.45,-2.13,-9.23,0.1191,Yes,Yes,0.329496,0.263212
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C270 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Ar90,0.2554,0.045,22.23,0.3165,0.5644,0.1531,79.81,-6.08,4.64,46.22,-6.14,-5.34,0.0603,Yes,Yes,0.321191,0.261459
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C272 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.2558,0.045,22.2,0.3231,0.5815,0.1425,80.74,-5.03,4.45,44.73,-2.75,-6.57,0.0731,Yes,Yes,0.327919,0.261848
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C366 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.2545,0.0448,22.31,0.3024,0.525,0.1456,77.53,-7.9,4.94,45.14,-1.46,-7.36,0.0222,Yes,Yes,0.306912,0.260578
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB60 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.2552,0.0449,22.25,0.323,0.5903,0.1443,81.25,-5.79,4.56,44.95,-2.97,-6.0,0.0873,Yes,No,,
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB70 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.2543,0.0448,22.33,0.2895,0.5407,0.1579,78.41,-7.38,6.09,46.87,-2.9,-9.14,0.0328,Yes,No,,
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / LUMI 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.2569,0.0453,22.1,0.3327,0.6768,0.1421,85.81,-4.84,3.96,44.74,-1.53,-8.7,0.1811,Yes,Yes,0.338183,0.263008
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / SKN183 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.2555,0.045,22.22,0.3172,0.6127,0.1518,82.49,-5.53,4.0,46.07,-3.39,-8.62,0.1252,Yes,Yes,0.322204,0.261574
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C180 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Ar90,0.2645,0.0466,21.47,0.2202,0.5252,0.1382,77.67,-6.61,1.57,44.2,-2.85,-7.9,0.0986,Yes,Yes,0.228982,0.271392
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C270 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Ar90,0.2626,0.0463,21.62,0.2241,0.4627,0.1323,73.79,-7.4,2.07,43.26,-6.06,-4.52,0.0509,Yes,Yes,0.232347,0.269526
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C272 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.263,0.0463,21.59,0.2265,0.4762,0.125,74.63,-6.42,1.82,42.13,-3.4,-5.37,0.0618,Yes,Yes,0.234740,0.269940
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.45mm / C366 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.2617,0.0461,21.7,0.2218,0.4306,0.1268,71.66,-8.88,2.45,42.41,-2.51,-6.13,0.0186,Yes,Yes,0.229713,0.268588
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB60 6mm,25.44,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.2624,0.0462,21.64,0.2267,0.4836,0.1262,75.11,-7.14,1.93,42.29,-3.53,-4.93,0.0729,Yes,No,,
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.49mm / SB70 6mm,25.44,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.2614,0.046,21.72,0.2145,0.4437,0.1352,72.5,-8.43,3.57,43.72,-3.67,-7.83,0.0272,Yes,No,,
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / LUMI 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.2643,0.0465,21.49,0.2272,0.5541,0.1248,79.37,-6.43,1.22,42.15,-2.37,-7.1,0.1487,Yes,Yes,0.236054,0.271175
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.15mm / SKN183 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.2628,0.0463,21.61,0.2227,0.5022,0.1314,76.29,-6.9,1.4,43.16,-3.77,-7.21,0.1034,Yes,Yes,0.231161,0.269648
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C180 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Ar90,0.3042,0.0536,18.67,0.2617,0.5254,0.1221,77.57,-10.75,5.55,41.61,-6.1,-2.37,0.0452,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C270 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Ar90,0.3014,0.0531,18.84,0.2575,0.463,0.1165,73.7,-11.37,5.77,40.66,-9.06,1.03,0.0247,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C272 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.2622,0.4769,0.1088,74.57,-10.5,5.61,39.38,-6.11,0.03,0.0301,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C366 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.3,0.0528,18.93,0.2493,0.4312,0.1107,71.61,-12.89,6.07,39.69,-5.11,-0.69,0.0087,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB60 6mm,25.5,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.3012,0.053,18.86,0.2622,0.4843,0.11,75.05,-11.24,5.71,39.56,-6.26,0.51,0.0343,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB70 6mm,25.5,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.2996,0.0528,18.95,0.2406,0.4438,0.1195,72.4,-12.47,7.22,41.17,-6.7,-2.16,0.0126,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / LUMI 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.3037,0.0535,18.7,0.2686,0.5549,0.1085,79.31,-10.71,5.25,39.37,-5.13,-1.79,0.0664,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / SKN183 6mm,25.46,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.3014,0.0531,18.84,0.258,0.5024,0.1154,76.2,-11.05,5.27,40.51,-6.81,-1.72,0.047,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C180 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Ar90,0.3042,0.0536,18.67,0.2231,0.361,0.0801,66.28,-1.08,8.54,33.9,0.39,0.0,0.0375,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C270 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Ar90,0.3014,0.0531,18.84,0.2137,0.3178,0.0773,62.85,-2.07,8.54,33.28,-1.41,1.84,0.0206,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C272 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.2187,0.3277,0.074,63.65,-1.24,8.43,32.58,0.09,1.2,0.0252,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C366 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.3,0.0528,18.93,0.2025,0.2955,0.0752,60.97,-3.76,8.74,32.82,0.69,0.87,0.0073,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB60 6mm,25.5,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Ar90,0.3012,0.053,18.86,0.2183,0.3326,0.0747,64.05,-1.81,8.53,32.71,-0.05,1.5,0.0285,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.05mm / SB70 6mm,25.5,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Ar90,0.2996,0.0528,18.95,0.1947,0.3043,0.079,61.69,-3.3,9.76,33.64,0.07,-0.05,0.0105,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / LUMI 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Ar90,0.3037,0.0535,18.7,0.2278,0.3814,0.0739,67.81,-0.88,8.33,32.57,0.59,0.18,0.055,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Argon 7.71mm / SKN183 6mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Ar90,0.3014,0.0531,18.84,0.2149,0.345,0.0769,65.06,-1.61,8.24,33.22,-0.27,0.23,0.039,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C180 6mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Ar90,0.3042,0.0536,18.67,0.1939,0.3018,0.0691,61.7,-3.22,2.05,31.62,-0.14,-3.22,0.0362,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C270 6mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Ar90,0.3014,0.0531,18.84,0.186,0.2658,0.0672,58.48,-4.05,2.33,31.15,-1.7,-1.22,0.0199,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C272 6mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Ar90,0.302,0.0532,18.8,0.1903,0.274,0.0648,59.22,-3.26,2.13,30.58,-0.45,-1.69,0.0244,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Argon 8.01mm / C366 6mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Ar90,0.3,0.0528,18.93,0.1762,0.2474,0.0656,56.72,-5.59,2.72,30.76,0.09,-2.09,0.0071,Yes,No,,
