Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,XTREME 6mm / Air 7.75mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Air,0.338,0.0595,16.8,0.1881,0.4706,0.1202,74.28,-6.82,1.78,41.39,-2.72,-6.48,0.057,Yes,Yes,0.201280,0.351955
EnthermalPlus,XTREME 6mm / Air 7.75mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Air,0.2645,0.0466,21.47,0.1605,0.4256,0.1222,71.33,-9.28,2.42,41.71,-3.0,-6.9,0.0173,Yes,Yes,0.170930,0.271198
EnthermalPlus,XTREME 6mm / Air 7.71mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Air,0.3144,0.0554,18.06,0.1878,0.4718,0.1222,74.37,-7.88,1.93,41.7,-2.91,-6.54,0.0674,Yes,No,,
EnthermalPlus,XTREME 6mm / Air 7.71mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Air,0.2575,0.0453,22.05,0.1625,0.4332,0.1336,71.8,-9.19,3.64,43.49,-4.8,-7.18,0.0243,Yes,No,,
EnthermalPlus,XTREME 6mm / Air 7.15mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Air,0.3533,0.0622,16.07,0.2177,0.554,0.1239,79.37,-6.44,1.22,42.06,-2.74,-7.12,0.1472,Yes,Yes,0.230603,0.368432
EnthermalPlus,XTREME 6mm / Air 7.15mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Air,0.2631,0.0463,21.58,0.1906,0.5018,0.1274,76.27,-6.86,1.34,42.6,-2.89,-8.9,0.1023,Yes,Yes,0.200286,0.269446
EnthermalPlus,C180 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4182,0.0736,13.58,0.4914,0.6636,0.1943,85.13,-4.91,4.45,51.38,-2.39,-6.83,0.1053,Yes,No,,
EnthermalPlus,C180 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3162,0.0557,17.96,0.3781,0.584,0.185,80.9,-6.1,4.9,50.23,-6.1,-2.85,0.0542,Yes,No,,
EnthermalPlus,C180 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3389,0.0597,16.76,0.4025,0.6016,0.1736,81.84,-5.0,4.71,48.82,-2.9,-3.99,0.0654,Yes,No,,
EnthermalPlus,C180 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.265,0.0467,21.43,0.3315,0.543,0.177,78.58,-8.01,5.19,49.22,-1.56,-4.79,0.0197,Yes,No,,
EnthermalPlus,C180 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6mm Clear,2194,LoE 180 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3151,0.0555,18.02,0.3881,0.603,0.1778,81.93,-6.17,4.88,49.31,-3.48,-3.33,0.0786,Yes,No,,
EnthermalPlus,C180 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6mm Clear,2194,LoE 180 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2579,0.0454,22.02,0.308,0.5522,0.1923,79.07,-7.86,6.35,51.1,-3.22,-6.48,0.029,Yes,No,,
EnthermalPlus,C180 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6mm Clear,2194,LoE 180 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3538,0.0623,16.05,0.5093,0.7084,0.1738,87.35,-4.19,4.23,48.91,-1.73,-6.14,0.1723,Yes,Yes,0.516167,0.369300
EnthermalPlus,C180 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6mm Clear,2194,LoE 180 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2634,0.0464,21.56,0.3915,0.6411,0.1844,83.97,-5.01,4.23,50.2,-3.48,-6.18,0.1191,Yes,Yes,0.396594,0.269915
EnthermalPlus,C270 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.416,0.0733,13.65,0.3026,0.584,0.1543,80.9,-6.1,4.9,46.33,-4.02,-3.53,0.0542,Yes,No,,
EnthermalPlus,C270 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.315,0.0555,18.03,0.2827,0.5142,0.1471,76.87,-7.03,5.16,45.29,-7.4,0.18,0.0301,Yes,No,,
EnthermalPlus,C270 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3374,0.0594,16.83,0.2917,0.5297,0.1382,77.77,-6.02,4.98,44.0,-4.49,-0.79,0.0367,Yes,No,,
EnthermalPlus,C270 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2641,0.0465,21.5,0.2636,0.4783,0.1407,74.66,-8.76,5.44,44.35,-3.37,-1.55,0.0106,Yes,No,,
EnthermalPlus,C270 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6mm Clear,2029,LoE² 270 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3139,0.0553,18.09,0.2855,0.5309,0.1415,77.86,-7.13,5.14,44.45,-4.98,-0.2,0.0418,Yes,No,,
EnthermalPlus,C270 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6mm Clear,2029,LoE² 270 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2571,0.0453,22.09,0.2471,0.4864,0.1527,75.12,-8.67,6.7,46.06,-4.99,-3.15,0.0152,Yes,No,,
EnthermalPlus,C270 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6mm Clear,2029,LoE² 270 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3525,0.0621,16.11,0.3167,0.6235,0.1384,83.04,-5.4,4.6,44.09,-3.4,-2.8,0.0859,Yes,Yes,0.327053,0.367678
EnthermalPlus,C270 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6mm Clear,2029,LoE² 270 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2626,0.0462,21.62,0.2905,0.5644,0.1467,79.81,-6.08,4.64,45.26,-5.01,-2.87,0.0603,Yes,Yes,0.297596,0.269034
EnthermalPlus,C272 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4165,0.0733,13.63,0.3386,0.6016,0.1419,81.84,-5.0,4.71,44.55,-1.86,-4.07,0.0654,Yes,No,,
EnthermalPlus,C272 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3153,0.0555,18.01,0.3065,0.5297,0.1342,77.77,-6.02,4.98,43.38,-5.69,0.26,0.0367,Yes,No,,
EnthermalPlus,C272 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3377,0.0595,16.81,0.3183,0.5459,0.1248,78.7,-5.01,4.78,41.94,-2.4,-0.88,0.0455,Yes,No,,
EnthermalPlus,C272 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2643,0.0465,21.48,0.2811,0.4928,0.1276,75.55,-7.89,5.32,42.34,-1.09,-1.8,0.0131,Yes,No,,
EnthermalPlus,C272 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6 mm Clear,2014,LoE² 272 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3141,0.0553,18.08,0.3106,0.5471,0.1283,78.78,-6.13,4.95,42.45,-2.99,-0.2,0.0506,Yes,No,,
EnthermalPlus,C272 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6 mm Clear,2014,LoE² 272 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2572,0.0453,22.07,0.2623,0.5009,0.1402,76.0,-7.75,6.55,44.26,-2.81,-3.74,0.0191,Yes,No,,
EnthermalPlus,C272 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3528,0.0621,16.1,0.3551,0.6427,0.125,84.02,-4.29,4.4,42.03,-1.16,-3.2,0.1027,Yes,Yes,0.364937,0.368032
EnthermalPlus,C272 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2628,0.0463,21.61,0.3164,0.5815,0.1337,80.74,-5.03,4.45,43.35,-2.97,-3.33,0.0731,Yes,Yes,0.323199,0.269227
EnthermalPlus,C340 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4155,0.0732,13.66,0.1452,0.3269,0.142,64.23,-10.43,-3.45,44.76,-6.57,-13.31,0.0084,Yes,No,,
EnthermalPlus,C340 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3147,0.0554,18.04,0.141,0.2881,0.1398,60.91,-10.89,-2.85,44.41,-7.72,-11.95,0.0045,Yes,No,,
EnthermalPlus,C340 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3371,0.0594,16.84,0.1443,0.2963,0.1367,61.62,-10.14,-3.03,43.94,-6.7,-12.19,0.0056,Yes,No,,
EnthermalPlus,C340 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2639,0.0465,21.52,0.1368,0.2684,0.1374,59.12,-11.83,-2.69,44.05,-6.37,-12.44,0.0016,Yes,No,,
EnthermalPlus,C340 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6mm Clear,2167,LoE³ 340 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3136,0.0552,18.11,0.1417,0.2973,0.1378,61.72,-11.05,-2.89,44.09,-6.84,-12.03,0.0064,Yes,No,,
EnthermalPlus,C340 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6mm Clear,2167,LoE³ 340 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2569,0.0452,22.1,0.1306,0.2729,0.1415,59.49,-11.86,-1.55,44.66,-7.01,-12.94,0.0025,Yes,No,,
EnthermalPlus,C340 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3522,0.062,16.12,0.1493,0.3486,0.1368,65.97,-10.05,-3.83,43.99,-6.28,-12.91,0.0135,Yes,Yes,0.164630,0.367324
EnthermalPlus,C340 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2625,0.0462,21.64,0.1415,0.316,0.1396,63.33,-10.21,-3.61,44.4,-6.83,-12.94,0.0096,Yes,Yes,0.152324,0.268842
EnthermalPlus,C366 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.415,0.0731,13.68,0.2309,0.543,0.1398,78.58,-8.01,5.19,44.26,-2.52,-4.46,0.0197,Yes,No,,
EnthermalPlus,C366 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3144,0.0554,18.06,0.2276,0.4783,0.1336,74.66,-8.76,5.44,43.3,-5.39,-1.35,0.0106,Yes,No,,
EnthermalPlus,C366 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3367,0.0593,16.86,0.2322,0.4928,0.1257,75.55,-7.89,5.32,42.09,-2.62,-2.24,0.0131,Yes,No,,
EnthermalPlus,C366 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2637,0.0464,21.54,0.2214,0.4455,0.1278,72.54,-10.28,5.62,42.4,-1.79,-2.82,0.0038,Yes,No,,
EnthermalPlus,C366 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6mm Clear,2157,LoE³ 366 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3133,0.0552,18.13,0.2285,0.494,0.1286,75.64,-8.95,5.46,42.52,-3.07,-1.71,0.015,Yes,No,,
EnthermalPlus,C366 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6mm Clear,2157,LoE³ 366 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2567,0.0452,22.12,0.2104,0.4528,0.1382,72.98,-10.15,6.87,43.99,-3.65,-3.96,0.0057,Yes,No,,
EnthermalPlus,C366 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3518,0.062,16.14,0.2402,0.5799,0.1259,80.68,-7.46,4.95,42.17,-1.63,-4.01,0.0316,Yes,Yes,0.251344,0.366887
EnthermalPlus,C366 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2622,0.0462,21.65,0.2308,0.525,0.1332,77.53,-7.9,4.93,43.27,-3.28,-3.92,0.0222,Yes,Yes,0.238479,0.268605
EnthermalPlus,Q452 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4148,0.0731,13.69,0.1836,0.4395,0.1142,72.2,-9.94,5.31,40.45,-4.18,-3.02,0.0057,Yes,No,,
EnthermalPlus,Q452 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3143,0.0553,18.07,0.1805,0.3871,0.1102,68.54,-10.54,5.51,39.75,-6.15,-0.82,0.0032,Yes,No,,
EnthermalPlus,Q452 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3366,0.0593,16.87,0.1842,0.3985,0.1049,69.34,-9.71,5.42,38.83,-4.04,-1.44,0.004,Yes,No,,
EnthermalPlus,Q452 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2636,0.0464,21.54,0.1762,0.3604,0.1062,66.55,-11.8,5.56,39.05,-3.45,-1.83,0.0011,Yes,No,,
EnthermalPlus,Q452 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.46,6mm Clear,2107,Quad LoE 452 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3132,0.0552,18.13,0.1812,0.3996,0.1068,69.43,-10.7,5.55,39.15,-4.37,-1.07,0.0044,Yes,No,,
EnthermalPlus,Q452 6mm / Air 8.01mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.46,6mm Clear,2107,Quad LoE 452 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2566,0.0452,22.13,0.1681,0.3665,0.1132,66.98,-11.77,6.8,40.26,-5.03,-2.52,0.0017,Yes,No,,
EnthermalPlus,Q452 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3517,0.0619,16.14,0.1895,0.4688,0.105,74.12,-9.45,5.09,38.89,-3.35,-2.72,0.009,Yes,Yes,0.203977,0.366783
EnthermalPlus,Q452 6mm / Air 7.45mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2622,0.0462,21.66,0.1819,0.4248,0.1098,71.21,-9.79,5.05,39.72,-4.66,-2.6,0.0064,Yes,Yes,0.191967,0.268548
EnthermalPlus,SB60 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4158,0.0732,13.66,0.3285,0.6107,0.1446,82.35,-5.77,4.83,44.94,-2.39,-4.29,0.0779,Yes,No,,
EnthermalPlus,SB60 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3148,0.0554,18.04,0.3037,0.5378,0.1367,78.26,-6.76,5.08,43.75,-6.23,0.01,0.0414,Yes,No,,
EnthermalPlus,SB60 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3373,0.0594,16.84,0.3141,0.5542,0.1269,79.19,-5.75,4.89,42.27,-2.84,-1.14,0.0501,Yes,No,,
EnthermalPlus,SB60 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.264,0.0465,21.51,0.281,0.5004,0.1297,76.03,-8.6,5.4,42.68,-1.53,-2.04,0.0148,Yes,No,,
EnthermalPlus,SB60 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.5,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3137,0.0552,18.1,0.3073,0.5554,0.1305,79.28,-6.88,5.06,42.79,-3.45,-0.45,0.059,Yes,No,,
EnthermalPlus,SB60 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.5,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.257,0.0453,22.1,0.2627,0.5086,0.1428,76.48,-8.47,6.66,44.64,-3.39,-3.91,0.0214,Yes,No,,
EnthermalPlus,SB60 6mm / Air 7.49mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3523,0.062,16.12,0.344,0.6524,0.1271,84.55,-5.08,4.51,42.37,-1.6,-3.48,0.1256,Yes,No,,
EnthermalPlus,SB60 6mm / Air 7.49mm / Clear 6mm / Vacuum 0.25mm / SKN183 6mm,25.44,Clear  6mm,5284,Solarban® 60 S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2625,0.0462,21.63,0.3125,0.5903,0.1362,81.25,-5.79,4.56,43.71,-3.48,-3.55,0.0873,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C180 6mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.4158,0.0732,13.66,0.2552,0.5321,0.1208,77.97,-10.4,5.5,41.42,-5.74,-2.57,0.0447,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C270 6mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3148,0.0554,18.04,0.2427,0.4688,0.115,74.08,-11.04,5.71,40.43,-8.81,0.94,0.0244,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C272 6mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3373,0.0594,16.84,0.2495,0.483,0.1072,74.96,-10.17,5.55,39.11,-5.77,-0.08,0.0298,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.09mm / Clear 6mm / Vacuum 0.25mm / C366 6mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.264,0.0465,21.51,0.2297,0.4367,0.1092,71.98,-12.59,6.0,39.43,-4.74,-0.82,0.0087,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / SB60 6mm,25.5,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3137,0.0552,18.1,0.2447,0.4843,0.11,75.05,-11.24,5.71,39.56,-6.26,0.51,0.0343,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 8.05mm / Clear 6mm / Vacuum 0.25mm / SB70 6mm,25.5,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.257,0.0453,22.1,0.2166,0.4438,0.1195,72.4,-12.47,7.22,41.17,-6.7,-2.16,0.0126,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Air 7.49mm / Clear 6mm / Vacuum 0.25mm / LUMI 6mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3523,0.062,16.12,0.2646,0.5683,0.1073,80.06,-9.89,5.21,39.18,-4.72,-2.01,0.0704,Yes,No,,
